iso3,name,population,median_age_approx,under_20_share,age_20_64_share,age_65_plus_share,age_80_plus_share,age_100_plus_share,age_120_plus_share,age_150_plus_share
NAM,Namibia,4365536.791907056,45.98041145975406,0.21152380460122475,0.4998200844647703,0.28865611093400506,0.1396493265127052,0.019467213464214646,0.0004007298895402691,5.667968347070207e-07
NCL,New Caledonia,230647.06830968126,52.18388116774082,0.18519955799518065,0.44391048030114355,0.37088996170367583,0.223546266965461,0.06599306283542579,0.008116128600193374,0.00023055559234119583
NER,Niger,69523937.25242831,43.990975787284,0.22129817774286004,0.5195341986223332,0.2591676236348067,0.11301847980128474,0.010897470678828361,8.59438710199435e-05,2.2602286561505623e-08
NGA,Nigeria,327114296.61283684,41.39955416644391,0.23534092832053174,0.545600385076455,0.21905868660301314,0.08080277937294861,0.004325354943003154,6.759006867827338e-06,9.465878645832634e-11
NIC,Nicaragua,5730683.3860034775,50.48815424355108,0.19176877607390402,0.45853977417082986,0.34969144975526617,0.2005540721414263,0.05006077123899876,0.0041962207550798715,6.284768794920736e-05
NIU,Niue,1687.4170513830404,47.08968350874247,0.20630996862772044,0.48939949458812754,0.30429053678415197,0.15440340216341172,0.025299751525235874,0.0007715219596028662,2.0998238118720254e-06
NLD,Netherlands,11865930.487443894,52.98030556289483,0.18225520989802713,0.43727553786423823,0.3804692522377346,0.23417052521286932,0.07410821578459395,0.010639411054694849,0.00039219851090586895
NOR,Norway,3640796.9386017523,53.60661924615913,0.18000561508925866,0.43214948291718525,0.3878449019935561,0.242459057078214,0.08076152886011552,0.012967627313601104,0.0005764141998462336
NPL,Nepal,19921003.934271522,48.9320540682392,0.19816053987102214,0.4724836862116307,0.32935577391734716,0.17927166989655652,0.03737702957975457,0.002046051134777742,1.5011322197232431e-05
NRU,Nauru,14788.115660290068,42.77859898338745,0.22778714643700523,0.5312384470821924,0.24097440648080237,0.09809064859560868,0.007498772251574229,3.239935887353606e-05,3.006043118903057e-09
NZL,New Zealand,3997353.4049754585,53.06663845302083,0.18194205279724948,0.436560781072591,0.38149716613015955,0.2353263408645674,0.07501992736419602,0.01094499640854604,0.0004144616624612207
OMN,Oman,10352435.02027464,54.79918258138389,0.17584688048356883,0.42267644446895974,0.4014766750474715,0.2579744417005086,0.09400365826382313,0.018393380513908535,0.0011575244911417144
PAK,Pakistan,387668850.2480977,46.12401104239972,0.21078650563200865,0.4986439686911935,0.29056952567679795,0.14128060389755667,0.019942548306537536,0.0004190690909580915,6.033972239237436e-07
PAN,Panama,4117290.9879051084,53.48050752370556,0.18046633511124846,0.4331425153145504,0.3863911495742012,0.24085063334928802,0.07949581937127453,0.012514409744483345,0.0005356811568958634
PER,Peru,25362325.250185706,52.446367625480185,0.18421484705654642,0.44172050723280176,0.3740646457106518,0.2270369996597703,0.0686008748194656,0.00889013407970769,0.00027615627171356056
PHL,Philippines,70160287.45899504,47.630662450199374,0.20387998883384162,0.48428213232164335,0.311837878844515,0.16182105149387932,0.028680472776289493,0.0010624330314439412,4.035120785010237e-06
PLW,Palau,6887.35662239908,46.38156513558024,0.20958887134584692,0.49611554413003506,0.294295584524118,0.14483909195937228,0.021349314178551924,0.0005008748924566262,8.744739631778326e-07
PNG,Papua New Guinea,13175946.9914432,44.489368159357646,0.21881362208751529,0.514384615868506,0.26680176204397876,0.1198006630446319,0.0128527309080436,0.00013498775607197409,5.94161260390987e-08
POL,Poland,10341773.918643607,52.377539610306535,0.18450949524061128,0.4421943040104184,0.37329620074897024,0.22630330524473402,0.06819557050954089,0.008806841075889825,0.0002746881830732499
PRI,Puerto Rico,398568.8589111842,53.532842695588506,0.18031430589537412,0.43263114690370974,0.3870545472009162,0.24171090742285023,0.08040122529017867,0.01295102239734952,0.0005945729357393896
PRK,Dem. People's Republic of Korea,11747914.145476647,49.51520650505308,0.19573135160815364,0.467173386118851,0.33709526227299536,0.18730563470588854,0.041943904092214254,0.0027232125354118763,2.6641845937163666e-05
PRT,Portugal,6354144.193994511,53.965070025509185,0.17876430367854323,0.42920406291344376,0.392031633408013,0.2472559871836098,0.08482428314986837,0.01452490444822461,0.0007155055204424046
PRY,Paraguay,6336115.124279142,49.79588758975624,0.19459696942297297,0.4645989811845112,0.34080404939251585,0.19123399213457684,0.044333638722176855,0.003126477303358561,3.4923974501835e-05
PSE,State of Palestine,8704472.409299485,51.88371607548782,0.18632831618054227,0.44646192237790555,0.3672097614415522,0.2194889052922694,0.06300455380384962,0.007273240501663028,0.00018532628900421082
PYF,French Polynesia,101906.42763606596,54.448811729755214,0.17708158052222772,0.42535909848839776,0.39755932098937463,0.2535462671210572,0.09016821073463671,0.016698981100557238,0.000951346904101058
QAT,Qatar,7129310.048247814,56.63467080480794,0.16977068630832387,0.40864709097973934,0.42158222271193674,0.281228071237636,0.11526640804906889,0.028742483855549776,0.002695813933045411
REU,Réunion,610211.0616541535,55.046094678128895,0.1750526501961488,0.4206711497129443,0.4042762000909069,0.26124459343907164,0.09690738480096965,0.019593333065246226,0.001271911716944868
ROU,Romania,6551018.372474738,50.78897414220226,0.19060054619764732,0.4558142266658979,0.3535852271364548,0.20480141530444396,0.05291965663838712,0.0048106668800945536,8.25657531308635e-05
RUS,Russian Federation,88737773.25928845,50.7328276113493,0.19087167672206892,0.45616105387461664,0.3529672694033144,0.20428907882384997,0.052788138730583495,0.004827768175454064,8.447946125461732e-05
RWA,Rwanda,25905248.528692763,47.908678151628976,0.20262138549187217,0.4817802295235295,0.3155983849845983,0.16546830616914102,0.03035788426750807,0.0012212954991239718,5.293048193529195e-06
SAU,Saudi Arabia,61262332.11397073,54.40709017497435,0.17719375804145288,0.42575411873158403,0.3970521232269631,0.2529108189149674,0.08960736842067027,0.016502467284557083,0.000934013164835645
SDN,Sudan,111056465.39873353,46.365695026622305,0.2096789275762863,0.49620772093044574,0.294113351493268,0.14470985769178135,0.021341111618046516,0.0005031123534864677,8.875647232645179e-07
SEN,Senegal,38135069.38588362,47.664245144273416,0.20368676949059822,0.4841200669250464,0.3121931635843555,0.16203879349468675,0.028674119060219504,0.001054632197980165,3.921664950896815e-06
SGP,Singapore,2345432.740033361,54.10354289142839,0.17828157761967606,0.42809176807124677,0.3936266543090771,0.24908195143176454,0.08639636856637375,0.015182141169105353,0.000795333679827821
SHN,Saint Helena,1668.6667785255422,51.1454192839452,0.1891961283810775,0.45273464996653945,0.3580692216523831,0.20959910988119942,0.05614707065612234,0.005547221420278595,0.00010906014564611613
SLB,Solomon Islands,1424388.6225434046,47.593815254835114,0.20399578217938705,0.4847909939500343,0.31121322387057854,0.16106652674453284,0.02820034352945535,0.0010094131834754955,3.595976075874469e-06
SLE,Sierra Leone,11095132.321628585,43.4770459104901,0.22399379331669161,0.5245562250523976,0.25144998163091076,0.10653021525195164,0.009303183516137384,5.6657398453487256e-05,9.470900995601476e-09
SLV,El Salvador,3021772.784882538,50.168690147508,0.19309610466205432,0.4612380017167781,0.3456658936211675,0.19640124481364393,0.04756341062308545,0.003723042328288343,4.980659658781403e-05
SMR,San Marino,21197.776061477827,55.860130693750115,0.17230591609306325,0.41445285942533555,0.4132412244816012,0.27152268274392527,0.10605185390441967,0.02384375489474389,0.001865945195785589
SOM,Somalia,51183965.14443286,42.15630866738132,0.23120077878752024,0.5374630604029771,0.23133616080950264,0.0904385974520661,0.006009399453881451,1.7724755251058672e-05,8.2566898828495e-10
SPM,Saint Pierre and Miquelon,983.1979472911095,51.282064023971564,0.1886901853290797,0.45147164776051585,0.35983816691040443,0.2116047426835288,0.057603344994463526,0.005915548645901485,0.00012582824649357772
SRB,Serbia,2184084.2199970568,51.981211621190084,0.1859807796803672,0.4455743479856224,0.3684448723340105,0.22091068080301596,0.06411703294277193,0.007598085481111451,0.00020392141819053534
SSD,South Sudan,16277105.973054191,41.44827532291026,0.23519598417824752,0.5445288032734328,0.22027521254831978,0.08200667384679136,0.004600758496761878,8.450490915894013e-06,1.6526346765877527e-10
STP,Sao Tome and Principe,439437.72008356143,48.58534356058453,0.19969061174648128,0.47548044570217757,0.3248289425513412,0.1747962159767202,0.03512151744440457,0.0017641059935486767,1.111914253332342e-05
SUR,Suriname,484557.3830094771,49.99143163780722,0.19379850265352191,0.46286773964947214,0.3433337576970059,0.19388506980683726,0.045943163914153984,0.003411900077153198,4.15771518922202e-05
SVK,Slovakia,2078196.0985510326,52.20135524463772,0.18515629112169887,0.44370470436355536,0.3711390045147458,0.2238848273815748,0.06633094534911578,0.008234950868625338,0.0002386145733042496
SVN,Slovenia,1073562.3531946007,53.986145551515804,0.17868317099458536,0.42904679743334895,0.39227003157206564,0.24752428329676504,0.08502440280357236,0.014602914490923269,0.0007275724018618874
SWE,Sweden,7811076.426341419,53.97153430399066,0.17872222096210552,0.42919796326661386,0.39207981577128065,0.24726261885987527,0.08475331280076438,0.014478652386271362,0.0007132745435579278
SWZ,Eswatini,876550.9015356504,43.94838600134208,0.22159739710794268,0.5196335001275055,0.2587691027645518,0.11288997490010744,0.010982816593636778,8.998265182896009e-05,2.5907573041895082e-08
SXM,Sint Maarten (Dutch part),24955.61841249787,50.82478684533159,0.190445436886487,0.45554444092188434,0.3540101221916287,0.20521457187785871,0.05315583474320463,0.004858462965565641,8.44100903655097e-05
SYC,Seychelles,77922.08993445062,49.56615010776004,0.1955470645060791,0.4666357448487786,0.3378171906451424,0.18812586676429124,0.04250993585454903,0.002823765675031209,2.8553083006139088e-05
SYR,Syrian Arab Republic,30402993.36438515,49.337382080238214,0.19647169395646408,0.4687636448499634,0.33476466119357245,0.18488766721912514,0.04055418707613538,0.002506363362569742,2.246964562126634e-05
TCA,Turks and Caicos Islands,23118.97696400418,52.114235201220325,0.1854593323959575,0.44450566623218,0.37003500137186246,0.22259953337559807,0.06529784718211565,0.007924028818700518,0.0002218606003567077
TCD,Chad,51842597.8945533,41.290254669570224,0.2360512887875965,0.5463307924234982,0.21761791878890516,0.0799181660678903,0.004249183809123834,6.60294049840319e-06,9.256637142080113e-11
TGO,Togo,21552000.78847121,44.15181284849164,0.22045325141519026,0.5180185695415042,0.26152817904330566,0.11500185743360608,0.011399186405025657,9.647803578211198e-05,2.8698940633372716e-08
THA,Thailand,27468867.680450533,52.457867505453336,0.18421358796632875,0.4415156132380519,0.37427079879561936,0.22738777166591712,0.06902540459664021,0.009059145823551796,0.00028944499149563936
TJK,Tajikistan,14832071.893175343,48.292387020531,0.20093072547412474,0.47825443776930743,0.32081483675656786,0.1706699376948453,0.03290315887854262,0.0014911586847835227,7.915443234802408e-06
TKL,Tokelau,3160.3700232920346,51.04129186611921,0.18957343863870876,0.4537142337295309,0.3567123276317603,0.20806036188216162,0.054998037677936124,0.005263088941179961,9.801580356125352e-05
TKM,Turkmenistan,6453086.72023234,47.267663991220026,0.20550483809109404,0.48771025560176134,0.3067849063071446,0.15684067880897898,0.026384938539719818,0.0008593248864936748,2.618689455354033e-06
TLS,Timor-Leste,1258113.5904236694,46.895978248259226,0.20715941609337674,0.4913659970682226,0.3014745868384007,0.15157822133684004,0.024001558728031204,0.0006702614900549732,1.569359789396083e-06
TON,Tonga,89546.60197238752,49.52067195296257,0.19573858859028612,0.46702384225704185,0.33723756915267206,0.18754057526215623,0.042163388416235396,0.0027650691455571217,2.7288016908090935e-05
TTO,Trinidad and Tobago,510320.07812960417,49.22175193940002,0.1969760147799127,0.4697448424553873,0.33327914276470005,0.18340939232438652,0.03977955970930817,0.002396597918891409,2.0644761074086017e-05
TUN,Tunisia,6661016.1486942675,51.749336545383784,0.1868417091033579,0.4476038054284764,0.3655544854681657,0.21768268591111625,0.061713283537107325,0.006930966607674627,0.00016964247455417621
TUR,Türkiye,35240144.741862126,51.79460694577015,0.18668022187258274,0.44718554270382493,0.36613423542359225,0.21835010843867622,0.062237387574289614,0.007081639341412377,0.0001780564901830476
TUV,Tuvalu,9131.813566123486,46.1152872137803,0.21086627212252687,0.498580809832172,0.2905529180453012,0.14138009060855705,0.02006610711890631,0.0004299320760469343,6.464590564429785e-07
TWN,"China, Taiwan Province of China",5351673.927672567,53.54675757455446,0.1802383125087228,0.43258578142490195,0.3871759060663753,0.2417659396128046,0.08029075447174144,0.01283849900407609,0.0005737018670430947
TZA,United Republic of Tanzania,240380191.24578103,47.542024844657426,0.20426742574332912,0.48514062451919526,0.3105919497374756,0.16056117923004062,0.028076134589370118,0.0010060293064760716,3.584222611038615e-06
UGA,Uganda,92371355.64049555,48.96983574430235,0.19804687315718214,0.4719884603433453,0.32996466649947254,0.18002671384709043,0.03792484787181111,0.00213309190091869,1.6283252368983997e-05
UKR,Ukraine,6910186.831231144,51.126870026182566,0.18930118917400537,0.4527945311651273,0.35790427966086735,0.20954063369791207,0.056236537041805576,0.005601744085493528,0.0001141988584923297
URY,Uruguay,1266309.776948211,52.29035894307786,0.1848362116586148,0.4429224845161488,0.37224130382523635,0.2251387409179808,0.06732974632290956,0.008548383441146274,0.0002584652275075333
USA,United States of America,303415999.3747158,52.66884414313848,0.18340509943048838,0.4398286055560322,0.3767662950134794,0.23007388210733834,0.07095733745237603,0.009622890250023145,0.0003216544163859703
UZB,Uzbekistan,58325599.78068623,49.18816126117606,0.19711925094196603,0.47003182142760996,0.3328489276304241,0.18297701006598374,0.03953084279491508,0.0023577860902511587,1.9838258598991598e-05
VAT,Holy See,849.7522800751909,55.378075218987895,0.17391256080932038,0.4181432512719168,0.4079441879187627,0.26542634456466074,0.10062918187967713,0.021390256345726593,0.0015732565688159174
VCT,Saint Vincent and the Grenadines,39781.72240977386,48.15441930773092,0.20154469547297374,0.4794955123636751,0.3189597921633511,0.16883522604134263,0.032021091441385714,0.0013967928022740291,6.964650280881115e-06
VEN,Venezuela (Bolivarian Republic of),18465482.147139415,49.41523511317935,0.1961805341482994,0.4679617212414631,0.33585774461023743,0.18611419541365026,0.04136177085105992,0.002642535261956587,2.5058759610741403e-05
VGB,British Virgin Islands,16779.964336797955,51.57650776850888,0.18751177556820547,0.44906085933591916,0.3634273650958753,0.21538245756157165,0.060106986422060554,0.006516430186456466,0.00015101116713983325
VIR,United States Virgin Islands,42091.018179983745,51.3997962788953,0.18825685552624755,0.45038759894926733,0.36135554552448507,0.21332588722242002,0.05893567077601882,0.0062837117619696055,0.0001418531557830795
VNM,Viet Nam,57818506.16366151,51.11016582197333,0.18935573278151308,0.4529648114876681,0.35767945573081883,0.20926176461009616,0.05598808440285122,0.005523076065657561,0.0001088296898883826
VUT,Vanuatu,745155.5636250012,49.18987117505281,0.19709312784895636,0.4700744991585786,0.33283237299246493,0.1829059433111696,0.039433636400609026,0.0023376059142146497,1.941986528408723e-05
WLF,Wallis and Futuna Islands,3816.0585519032375,52.10091529653587,0.185491229684755,0.4446691882563244,0.36983958205892065,0.2223404729375893,0.06505295121563036,0.00785315473921627,0.0002196491200648765
WSM,Samoa,316682.0164528737,48.504785742803996,0.2000101641106619,0.4763006532585637,0.32368918263077445,0.17357101207791986,0.034387024118785914,0.0016639845995141908,9.839288534897492e-06
XKX,Kosovo (under UNSC res. 1244),580332.5604307683,51.45504199118109,0.18796298826057561,0.4501406263186843,0.3618963854207402,0.21368107406221817,0.05885690164162234,0.006193377545426061,0.00013714411977156933
YEM,Yemen,84269268.71725154,46.622363631019,0.20843056083101696,0.49394132169394495,0.297628117475038,0.14790851431161328,0.022498437896794485,0.0005688870946235561,1.1222525340641414e-06
ZAF,South Africa,72856072.24798872,47.455664731510254,0.2046895496612638,0.4858336755831527,0.30947677475558355,0.15956841305176245,0.02772240358367036,0.000983184900122898,3.490093884124043e-06
ZMB,Zambia,53748057.94443865,46.04581969684586,0.21117604211052665,0.49932924470299195,0.28949471318648146,0.1403232979082314,0.019630106829144348,0.0004047402839855041,5.659017499149488e-07
ZWE,Zimbabwe,30023135.83319219,46.24458104551905,0.2102474132079194,0.49737676193567076,0.2923758248564099,0.1430628335367434,0.020698453084790847,0.0004651662600912606,7.562773612931396e-07
