year,iso3,country_name,original_rate,new_rate,rate_change_percentage_points,new_fallback_used,new_source_years,alpha_effective,value_added_baseline,value_added_new,value_added_absolute_change,value_added_relative_change,value_added_share_baseline,value_added_share_new,value_added_share_change_pp,capital_baseline,capital_new,capital_absolute_change,capital_relative_change,capital_share_baseline,capital_share_new,capital_share_change_pp,investment_baseline,investment_new,investment_absolute_change,investment_relative_change,investment_share_baseline,investment_share_new,investment_share_change_pp
2190,NZL,New Zealand,0.22885845135204397,0.233735424950356,0.48769735983120455,False,2024,0.445564746856689,436287542973.30365,444098508581.8269,7810965608.523254,0.017903251500814007,0.0007947301124344561,0.0008631416332507977,0.006841152081634165,2353866588922.0405,2440605580631.2485,86738991709.20801,0.036849578526423774,0.0007309617159883823,0.0008496083178038045,0.011864660181542218,99848091429.05861,103801553623.19264,3953462194.134033,0.0395947697902963,0.0006559986987214098,0.0007459335660804694,0.008993486735905963
2190,PAK,Pakistan,0.12135563818513165,0.125728081828942,0.4372443643810342,False,2025,0.464970886707306,5404164148109.23,5559987426216.608,155823278107.37793,0.028833927659635623,0.009844085741645633,0.010806288549006143,0.09622028073605106,7295900451637.199,7763876941562.314,467976489925.11523,0.06414238969229649,0.0022656440848890305,0.0027027121794298372,0.04370680945408067,655825789051.004,699046554091.2504,43220765040.24634,0.0659028140732127,0.004308754008693991,0.00502345360689325,0.07146995981992585
2190,PER,Peru,0.1995266901374752,0.205153342799352,0.5626652661876785,False,2025,0.599466234445572,1324411308746.4758,1375272425077.0337,50861116330.55786,0.03840281036160641,0.0024125134106200165,0.0026729540050393044,0.02604405944192879,5928512007942.53,6310458684694.411,381946676751.88086,0.06442538637691554,0.0018410199333208374,0.0021967573254040203,0.035573739208318286,264255404814.82608,282141735264.3248,17886330449.49875,0.0676857696138037,0.001736149376593644,0.002027512916519837,0.029136353992619296
2190,PHL,Philippines,0.21848133534218775,0.227364786437201,0.8883451095013262,False,2025,0.550943464040756,8285227346042.132,8666540971455.494,381313625413.3623,0.046023314688584435,0.015092156001960384,0.01684412846290554,0.17519724609451562,36961847847876.56,40142468684197.66,3180620836321.0938,0.08605145633983283,0.011478006381558853,0.013974144598346741,0.24961382167878882,1810167534176.8953,1970466237124.231,160298702947.3357,0.08855462266382179,0.01189274156263141,0.01416006654808712,0.22673249854557095
2190,POL,Poland,0.1648081900254588,0.170286414261905,0.54782242364462,False,2025,0.45203083753585804,892217384529.4038,912941001021.2076,20723616491.803833,0.023227093364398425,0.00162524012831239,0.0017743752150833258,0.014913508677093582,3300130701008.6543,3453707008265.4233,153576307256.76904,0.0465364317873319,0.0010248113514793266,0.001202282837000093,0.01774714855207664,147044732253.53983,155461449496.5756,8416717243.035767,0.05723916194783067,0.0009660790870569142,0.0011171693424934376,0.015109025543652338
2190,PRT,Portugal,0.20303210584877082,0.206950625491652,0.3918519642881174,False,2025,0.382742583751678,499818241975.7098,507354047629.5946,7535805653.884827,0.015077092072704006,0.0009104559917871729,0.0009860839269779334,0.007562793519076054,2969664874158.555,3062790630478.586,93125756320.03076,0.03135901196474826,0.0009221896187920506,0.0010661994777022218,0.014400985891017124,101479150209.95886,104997237502.666,3518087292.707138,0.03466807994970659,0.0006667147016263717,0.0007545259301539221,0.008781122852755043
2190,ROU,Romania,0.25432522773158667,0.256090244812044,0.17650170804573428,False,2025,0.500472068786621,967675506394.2799,974748997459.9664,7073491065.686523,0.007309775869024038,0.0017626926928872978,0.001894504091814917,0.013181139892761914,4440208831823.235,4501162404829.222,60953573005.98633,0.013727636540229486,0.001378847332440631,0.0015669164445406081,0.018806911209997723,246104293534.0037,249623709389.81726,3519415855.813568,0.014300505713555534,0.0016168971684627864,0.0017938334950102078,0.017693632654742143
2190,RUS,Russian Federation,0.22840404986219537,0.230895938046192,0.24918881839966212,False,2025,0.47085404396057096,12261091095544.375,12375864888164.467,114773792620.0918,0.009360813954134968,0.02233448665190823,0.02405350170297466,0.17190150510664298,64346372922729.98,65617625879684.62,1271252956954.6406,0.019756404272875155,0.01998190355841992,0.022842396651202856,0.28604930927829364,2800482861951.637,2857536932485.6655,57054070534.02832,0.020372940434374855,0.018399080913200427,0.02053468989484782,0.21356089816473925
2190,SAU,Saudi Arabia,0.2920396788575627,0.301136714853976,0.9097035996413261,False,2025,0.6,875863639409.553,890345347815.0934,14481708405.540405,0.016534204360056523,0.0015954505688643937,0.0017304587221525676,0.013500815328817386,5300707927268.87,5424980966762.658,124273039493.78809,0.023444611776189367,0.0016460637916799119,0.0018885103721252494,0.024244658044533754,255786935976.18195,268115673126.55783,12328737150.375885,0.048199244825872956,0.0016805118129827226,0.001926719525830614,0.024620771284789143
2190,SEN,Senegal,0.2810765497018498,0.287184343126871,0.6107793425021213,False,2025,0.47669756412506104,190541759144.93793,193784080532.05923,3242321387.1213074,0.017016329657453175,0.00034708594390920185,0.00037663514859029713,0.0029549204681095283,813136443174.7383,844886622341.1672,31750179166.428955,0.039046557847618235,0.0002525086224652564,0.0002941166354936207,0.00416080130283643,53556820234.58004,55651753876.044106,2094933641.4640656,0.0391160945009097,0.0003518665592772284,0.0003999218680106048,0.004805530873337641
2190,SGP,Singapore,0.21336277754234786,0.220845410150758,0.7482632608410145,False,2025,0.560532212257385,738280816539.8541,767017791066.0787,28736974526.22461,0.03892417882521714,0.0013448332545511674,0.0014907615678047474,0.014592831325358002,3095125429777.9956,3289896929399.645,194771499621.6494,0.06292846737252254,0.0009611497125611879,0.0011452582990538732,0.018410858649268523,157521645623.17584,169392358660.91656,11870713037.740723,0.07535924977661743,0.0010349120656219706,0.0012172789496137895,0.018236688399181897
2190,STP,Sao Tome and Principe,0.0838379445340614,0.0866884346482195,0.2850490114158097,False,2025,0.261682033538818,2553874239.9082212,2579144564.999926,25270325.091704845,0.009894897993337756,4.652071310571237e-06,5.012777591469381e-06,3.607062808981443e-05,3890049730.347139,4059144868.1818223,169095137.83468342,0.04346863139448702,1.2080027982711061e-06,1.4130440701057161e-06,2.0504127183461e-05,214111566.87239367,223582005.07130662,9470438.198912948,0.04423132452511146,1.4067059994760745e-06,1.6066938936162306e-06,1.9998789414015612e-05
2190,SVK,Slovakia,0.20408857705646652,0.20531514940457601,0.12265723481094948,False,2025,0.46824920177459695,333051501320.76764,334721693636.1942,1670192315.4265747,0.005014816954144229,0.0006066780070943125,0.000650558882199859,0.004388087510554656,1374608384458.9617,1389250484170.5251,14642099711.563477,0.010651833552816955,0.00042686620739040485,0.00048361717117722814,0.0056750963786823296,67972006991.07535,68723434537.86794,751427546.7925873,0.011054956004039265,0.0004465738653333055,0.0004938569299667561,0.004728306463345063
2190,SVN,Slovenia,0.20711267753933132,0.211254931090118,0.41422535507866787,False,2025,0.36730605363845803,202253837578.4355,204710699132.3625,2456861553.927002,0.012147416253470164,0.0003684203632851505,0.00039787192205907487,0.0029451558773924374,947272309530.515,976790539733.6617,29518230203.14673,0.03116129322705156,0.00029416271769242404,0.00034003420048525027,0.004587148279282623,41889333843.4748,43246144638.61712,1356810795.1423187,0.0323903645785399,0.0002752115548563096,0.00031077329542308305,0.0035561740566773465
2190,SWE,Sweden,0.24742316860017569,0.252280085399797,0.485691679962133,False,2025,0.389844954013824,1229249856666.2393,1243939186527.6162,14689329861.376953,0.011949832478496143,0.002239169768957114,0.0024176971558693776,0.017852738691226347,6463786407565.644,6658341481803.397,194555074237.7539,0.030099242451766935,0.002007242222856942,0.002317860104316868,0.03106178814599259,304144894537.6727,313821084209.34106,9676189671.668335,0.031814407690048535,0.0019982220209109392,0.002255165479558004,0.02569434586470647
2190,THA,Thailand,0.2232864132453714,0.226635709444052,0.33492961986806014,False,2025,0.562156498432159,2113566987453.1917,2150114997467.3015,36548010014.10986,0.017292099200579173,0.003850018999234207,0.00417892367285222,0.032890467361801345,6787456983932.182,7000578145008.554,213121161076.37207,0.03139926508276807,0.002107753781595783,0.002436997386483253,0.03292436048874703,471930791782.24805,487292837837.298,15362046055.049927,0.032551480688588076,0.003100569884359563,0.003501759574552577,0.0401189690193014
2190,TUN,Tunisia,0.14896864659231823,0.152116354094814,0.3147707502495767,False,2024,0.43909955024719205,88028720140.91115,89827981977.00648,1799261836.095337,0.020439486490490665,0.00016035084150758887,0.0001745880014838433,0.0014237159976254444,324847245836.88824,337239813210.2976,12392567373.409363,0.03814890700853255,0.00010087695766979427,0.0001173978100648131,0.0016520852395018825,13113519300.64548,13664305114.036888,550785813.3914089,0.04200137284003524,8.615539339571163e-05,9.819375034332587e-05,0.0012038356947614243
2190,TUR,Türkiye,0.2959518223598651,0.305913560700498,0.9961738340632909,False,2025,0.574435263872147,3015932464235.223,3161559692489.701,145627228254.47803,0.04828597124816786,0.005493744630116675,0.006144748842570465,0.065100421245379,17210687268309.564,18366792541530.867,1156105273221.3027,0.06717368430429074,0.00534454822469109,0.006393732702448984,0.10491844777578939,892570708904.693,967163982896.696,74593273992.00305,0.08357127704038066,0.00586416039784132,0.006950185749296236,0.10860253514549165
2190,TWN,"China, Taiwan Province of China",0.25575286117723584,0.223283039488531,-3.2469821688704825,True,2024,0.349079370498657,789280880166.3859,759546213309.5358,-29734666856.850098,-0.03767311182120847,0.0014377336523572952,0.0014762399477066816,0.003850629534938644,3970384258743.7812,3570375996954.11,-400008261789.6714,-0.10074799710097403,0.0012329496091933083,0.0012428969140989533,0.0009947304905644954,201860843375.0402,169593787139.75726,-32267056235.28293,-0.15984802052636576,0.0013262191463210542,0.0012187264449381584,-0.010749270138289583
2190,UKR,Ukraine,0.18985231349103526,0.193649359760856,0.37970462698207474,False,2025,0.441631197929382,308769902632.0365,313056621539.6544,4286718907.61792,0.013883214882916993,0.0005624472744805132,0.0006084510494723413,0.004600377499182818,2352231849126.584,2425304000649.6665,73072151523.08252,0.031065029389094962,0.0007304540694583262,0.0008442816276859651,0.011382755822763886,58620680351.09383,60623214330.05068,2002533978.9568558,0.03416087918057556,0.00038513595480994594,0.00043564753006135646,0.005051157525141052
2190,USA,United States of America,0.2086493248839637,0.213498335194267,0.4849010310303298,False,2024,0.43169730901718095,71242280455856.58,72467020372548.34,1224739916691.7656,0.017191194735135463,0.12977309682260266,0.14084555816438923,1.1072461341786577,279329835729613.5,290184535010477.8,10854699280864.312,0.03885979187476226,0.08674213611450925,0.10101722154513976,1.427508543063051,14864653720308.477,15471588206028.102,606934485719.625,0.04083071810077993,0.09766028932455739,0.11118115828347766,1.3520868958920267
2190,VNM,Viet Nam,0.2726937168815761,0.292054970780168,1.936125389859189,False,2025,0.464970886707306,3626198928079.3003,3828413219622.5513,202214291543.25098,0.055764809254510044,0.006605390248326449,0.007440833002786573,0.08354427544601242,18601199913090.08,20976417293849.27,2375217380759.1914,0.12769162160811454,0.0057763532869303125,0.007302178914943078,0.15258256280127658,988841663849.9315,1118107110991.2732,129265447141.34167,0.13072411071158024,0.006496657426726586,0.00803488575507507,0.15382283283484846
2190,ZAF,South Africa,0.13734852138828693,0.13878930737765,0.14407859893630637,False,2025,0.45711016654968295,1146066010783.7915,1155601312740.233,9535301956.441406,0.008320028573153686,0.0020876442251830316,0.0022460053010549277,0.01583610758718961,3057087996496.725,3112237654705.8364,55149658209.11133,0.018039931553265776,0.0009493376975413375,0.0010834126658582747,0.013407496831693724,157410471994.52628,160385105799.92,2974633805.393738,0.018897305672885452,0.0010341816585137077,0.0011525514767323965,0.011836981821868889
2226,AGO,Angola,0.10384533241310046,0.106227544338657,0.23822119255565433,False,2024,0.6,10951191228218.867,11328599077625.57,377407849406.7031,0.034462721136144917,0.01734599132806192,0.01947360326832844,0.2127611940266519,21101830509071.863,22316855474206.246,1215024965134.3828,0.05757912635171782,0.005467367073188972,0.006789386290554452,0.13220192173654796,1137230093413.818,1203409260813.339,66179167399.520996,0.05819329595900832,0.006497577274687377,0.007742150868753687,0.12445735940663097
2226,ARE,United Arab Emirates,0.2649423251162367,0.223283039488531,-4.165928562770571,True,2024,0.464970886707306,13057362852410.873,11580054782872.834,-1477308069538.039,-0.11313984961865965,0.02068203340488232,0.019905849886819354,-0.07761835180629673,81814305597563.78,61599319125915.68,-20214986471648.1,-0.24708376272339896,0.021197632136588263,0.01874016584748509,-0.2457466289103174,3459448074004.114,2585629829363.5474,-873818244640.5664,-0.2525889176388682,0.019765596530367916,0.016634686869662938,-0.3130909660704978
2226,ARG,Argentina,0.1545897077285381,0.16000034749903702,0.541063977049891,False,2025,0.47152823209762595,1091161808994.8441,1118715460292.2322,27553651297.38806,0.0252516639331154,0.0017283309990574708,0.0019230463444419557,0.019471534538448493,4588678040405.468,4842200089435.078,253522049029.61035,0.05524947420525683,0.0011889009921102628,0.001473127203845073,0.02842262117348103,168682385137.05588,178994862399.3023,10312477262.24643,0.061135472170774995,0.0009637687559045036,0.0011515660337287012,0.018779727782419754
2226,AUS,Australia,0.2384957942255656,0.24328717473155698,0.47913805059913717,False,2025,0.453912258148193,12425120615341.562,12641595958448.502,216475343106.93945,0.017422393698106456,0.019680601858953376,0.021730614940689397,0.20500130817360207,75132745847606.14,77888278166373.48,2755532318767.3438,0.036675517281858264,0.01946647711860258,0.023695704289023557,0.42292271704209783,2963339009504.3345,3075538164828.805,112199155324.4707,0.03786240958750035,0.01693107165986996,0.019786519225073358,0.28554475652033984
2226,AUT,Austria,0.23367344731894873,0.23526710022966402,0.1593652910715282,False,2025,0.39200001955032304,522353561102.09985,527140745863.9112,4787184761.81134,0.009164644635926263,0.000827374862901828,0.0009061429115095954,0.007876804860776744,2815662101945.8735,2855349476089.806,39687374143.93262,0.014095219066416068,0.0007295224108063418,0.0008686739316886435,0.013915152088230172,122060157342.0568,124018874692.30464,1958717350.2478485,0.016047147512343547,0.000697392118871691,0.0007978772224105507,0.010048510353885966
2226,BEL,Belgium,0.2373766477271793,0.238945707368656,0.15690596414766889,False,2025,0.413874268531799,769958141731.3555,777858079730.8704,7899937999.514893,0.010260217499292635,0.0012195647917304217,0.0013371202864491925,0.011755549471877081,4224533333583.668,4284444856804.66,59911523220.99219,0.014181808614152724,0.0010945531212420152,0.0013034430951549955,0.020888997391298028,182770082574.43756,185865849093.71722,3095766519.279663,0.016938037536963067,0.0010442589779377808,0.001195770625913247,0.015151164797546626
2226,BGD,Bangladesh,0.2726170840933099,0.285411003849809,1.2793919756499073,False,2025,0.464970886707306,5842420282255.869,6104961778749.69,262541496493.8213,0.04493711232846279,0.009254022639086545,0.010494289967634561,0.12402673285480167,38897275129240.81,42476221146875.18,3578946017634.367,0.09201019880551772,0.010078067928133375,0.012922406288935769,0.2844338360802393,1592743581396.2078,1742423269737.6648,149679688341.45703,0.09397601101003779,0.00910015884984005,0.01120990528394193,0.21097464341018804
2226,BGR,Bulgaria,0.19589055019405968,0.20132259515094098,0.5432044956881293,False,2025,0.483489334583282,54242923337.9981,54623849778.408676,380926440.41057587,0.007022601603474611,8.591734526607047e-05,9.389715112033544e-05,0.0007979805854264976,234729603171.40912,238612462797.886,3882859626.4768677,0.016541840372990557,6.081713635840034e-05,7.259231416127731e-05,0.0011775177802876976,10625676096.814648,10997015194.524387,371339097.7097397,0.03494733834593916,6.0709923114678655e-05,7.074945616127399e-05,0.0010039533046595338
2226,BLR,Belarus,0.24779875653926606,0.25082190136904503,0.3023144829778973,False,2025,0.430456221103668,57235456246.75889,57787239853.96361,551783607.2047195,0.009640590700034226,9.0657327319397e-05,9.933494646397963e-05,0.000867761914458262,369275911658.34955,374205592950.33496,4929681291.985413,0.013349588035263739,9.567733753973278e-05,0.00011384338288887752,0.0018166045349144744,14182874887.90442,14494305375.040209,311430487.13578796,0.021958205906574355,8.103401949621878e-05,9.324932307360296e-05,0.0012215303577384183
2226,BRA,Brazil,0.16523265625739028,0.168390252318469,0.315759606107871,False,2025,0.48858571052551303,2480154542487.9717,2510451559685.986,30297017198.01416,0.012215777960199872,0.003928407265448396,0.004315408936506196,0.03870016710578002,9618486002697.383,9761394370789.156,142908368091.77344,0.014857678022476364,0.002492096296691831,0.0029696781069506162,0.04775818102587853,409802522984.12006,422735571568.8172,12933048584.697144,0.03155922147701932,0.002341411448634829,0.002719675408233593,0.03782639595987639
2226,BRN,Brunei Darussalam,0.26232478276458365,0.269145227116463,0.682044435187934,False,2025,0.464970886707306,75805203285.64258,77449233932.40775,1644030646.7651672,0.02168756992274361,0.00012007062715026563,0.00013313346555042754,0.0013062838400161908,457339121928.4686,478843479762.14844,21504357833.67981,0.047020595445677306,0.00011849402616696709,0.00014567703593259708,0.0027183009765629983,19885583484.33129,20845091656.733955,959508172.4026642,0.04825144674073567,0.00011361651093300171,0.0001341071983859908,0.0020490687452989096
2226,CAN,Canada,0.22563870167462657,0.229023282199746,0.33845805251194183,False,2025,0.340698301792145,5965094620052.23,6016893847197.04,51799227144.80957,0.008683722630430967,0.009448330998355103,0.010342903203219372,0.08945722048642693,36875393791652.78,37716088783992.88,840694992340.1016,0.022798264801999313,0.009554209704256935,0.011474246289731082,0.19200365854741466,1345956205434.8853,1378008777532.523,32052572097.637695,0.023813978469887396,0.007690136326682526,0.008865439382536429,0.11753030558539031
2226,CHE,Switzerland,0.25652365379916414,0.259966201233149,0.3442547433984866,False,2025,0.346538305282593,1511884682444.638,1525371376111.9097,13486693667.271729,0.008920451290944,0.0023947293079074165,0.0026220785828615866,0.022734927495417008,7336491892460.004,7492997036453.895,156505143993.89062,0.021332422401330126,0.001900844298237988,0.0022795707671837504,0.03787264689457624,387834182863.6875,396545002117.5941,8710819253.906616,0.02246016374726881,0.0022158950836038654,0.002551178001214392,0.033528291761052674
2226,CHL,Chile,0.23523347349707513,0.240869667522065,0.5636194024989882,False,2025,0.559776395559311,300986810408.538,307635629144.8351,6648818736.297058,0.022090066761637914,0.0004767439901655943,0.0005288186255087049,0.005207463534311058,1926556637577.836,1986068460714.363,59511823136.5271,0.030890253614006574,0.000499160123592046,0.0006042153203376551,0.010505519674560912,70802172889.20601,74100091710.05772,3297918820.851715,0.046579344761246616,0.00040452903262734027,0.00047672401076589104,0.007219497813855077
2226,CHN,China,0.3797604946107143,0.396519325237885,1.6758830627170707,False,2024,0.43881940841674805,95083831850760.31,98584554823710.5,3500722972950.1875,0.03681722649172132,0.15060675029326803,0.16946459980328782,1.8857849510019786,759833555982434.6,820550229586365.2,60716673603930.625,0.07990786024898094,0.19686865380216598,0.24963339866156137,5.276474485939539,36109083013126.73,39090681157574.97,2981598144448.242,0.08257197069680065,0.20630966288588842,0.25149046208913617,4.518079920324775
2226,CIV,Côte d'Ivoire,0.18874231759330037,0.200444341284085,1.170202369078463,False,2025,0.6,3329878937272.448,3597939920671.315,268060983398.8667,0.08050172046748322,0.005274316735570162,0.006184776609917737,0.0910459874347575,10076918594431.668,11527952425729.004,1451033831297.336,0.1439957877698002,0.0026108736348117246,0.003507112471462211,0.08962388366504864,628489067925.918,721186697378.6748,92697629452.75684,0.14749282713646725,0.003590879549173981,0.004639765038761798,0.10488854895878172
2226,CMR,Cameroon,0.1871666712749274,0.193425524762361,0.6258853487433602,False,2025,0.35640287399292003,1045384840700.3622,1064523842212.424,19139001512.061768,0.01830809168730577,0.001655823188855512,0.0018298921897469387,0.01740690008914267,3999030164309.186,4206227611689.619,207197447380.4331,0.051811924108410796,0.0010361265026573845,0.0012796473102926172,0.024352080763523267,195661200835.157,205906082801.98288,10244881966.825867,0.052360314273329524,0.001117912531023699,0.001324699759057538,0.020678722803383915
2226,COD,Democratic Republic of the Congo,0.2718604039937121,0.287902886433381,1.6042482439668937,False,2025,0.464970886707306,6086885050431.93,6369942295238.781,283057244806.85156,0.04650280766954283,0.009641239304418058,0.010949785427981178,0.13085461235631204,34856074749161.844,38546510074067.06,3690435324905.2188,0.10587638887806665,0.00903101535680769,0.011726882729875198,0.26958673730675087,1654783028873.711,1833924773213.3213,179141744339.61035,0.10825693835012253,0.009454621949610751,0.011798581528752882,0.23439595791421314
2226,COL,Colombia,0.15643753053822665,0.160101297503432,0.3663766965205345,False,2025,0.522350490093231,991691777480.8069,1018635473004.6998,26943695523.892944,0.027169425153789187,0.0015707767870920604,0.0017510111303627545,0.018023434327069404,3920344099430.4995,4111602975937.967,191258876507.4673,0.048786247241728364,0.001015739380315008,0.0012508599569191318,0.023512057660412373,155137812724.162,163084860911.07462,7947048186.912628,0.05122573309089147,0.00088638168497219,0.001049208809254042,0.01628271242818521
2226,CRI,Costa Rica,0.15695483519462908,0.162542427327558,0.558759213292892,False,2025,0.46931111812591497,144467432534.61438,148418307203.32928,3950874668.714905,0.027347856879565403,0.0002288272371206108,0.00025512768281674505,0.0026300445696134257,513056006206.2078,540604742346.49677,27548736140.28894,0.05369537790620179,0.00013292996139968686,0.00016446646932576298,0.0031536507926076124,22674862064.461594,24124271912.676327,1449409848.2147331,0.06392144058447875,0.00012955308631909824,0.0001552038519468795,0.0025650765627781252
2226,CYP,Cyprus,0.19459834046372806,0.200344829457622,0.5746488993893933,False,2025,0.46342241764068604,114661244571.92432,119608077331.59517,4946832759.670853,0.04314302341771478,0.00018161612856183032,0.0002056035551865627,0.0023987426624732366,645942398233.0574,687697590699.4171,41755192466.35974,0.06464228479285297,0.00016736008744634113,0.00020921606091585873,0.00418559734695176,22312887909.202118,23962859854.7525,1649971945.5503807,0.07394703689924026,0.0001274849428019162,0.00015416540513981598,0.0026680462337899773
2226,CZE,Czechia,0.2583132732973169,0.26408399182277903,0.5770718525462126,False,2025,0.488497912883758,976819534205.88,998555880684.4117,21736346478.53174,0.022252161957635935,0.0015472200983721188,0.0017164947694291817,0.016927467105706286,4564762148624.405,4764024174303.779,199262025679.37402,0.04365222528394427,0.0011827045173924168,0.001449343992672807,0.02666394752803903,252325451301.4813,263702623029.2501,11377171727.768799,0.04508927525576968,0.0014416643805829665,0.0016965346357719372,0.025487025518897078
2226,DEU,Germany,0.20153145249731616,0.20312556628657,0.1594113789253837,False,2025,0.362648844718933,6262960658895.12,6302112571951.251,39151913056.13086,0.00625134264583387,0.009920131884580085,0.010833187681688729,0.09130557971086442,33165424295193.48,33600154387531.73,434730092338.25,0.013107930972595865,0.008592977215030141,0.010222068598458527,0.16290913834283854,1262183558520.682,1280120184979.31,17936626458.628174,0.014210790766162771,0.007211500340893439,0.008235671707851328,0.10241713669578885
2226,DNK,Denmark,0.21421563625027934,0.218499948975285,0.4284312725005651,False,2025,0.398817181587219,809355974058.0295,830451414452.1232,21095440394.093628,0.026064477276078177,0.0012819684557374901,0.0014275270285275558,0.014555857279006566,3916940328931.468,4079681308927.132,162740979995.66406,0.04154798550123929,0.0010148574822852093,0.001241148529221556,0.022629104693634675,173376704935.8054,181453591684.24216,8076886748.436768,0.046585766821599955,0.0009905898062980152,0.0011673843041120964,0.017679449781408126
2226,EGY,Egypt,0.11229200541518618,0.11705318644479,0.47611810296038226,False,2025,0.6,4986415604515.794,5293075279113.265,306659674597.4707,0.061499020322283965,0.007898165599662466,0.009098675603978802,0.12005100043163355,10933926373157.852,12058426409736.715,1124500036578.8633,0.10284503463819228,0.0028329195899652352,0.0036684968922503663,0.08355773022851311,559934608064.6564,619571327512.3539,59636719447.69751,0.10650657878394826,0.003199192850894784,0.003986021088380738,0.07868282374859539
2226,ESP,Spain,0.2018667437774424,0.20608575872239102,0.42190149449486125,False,2025,0.40550738573074296,1660623799351.8064,1690600387427.015,29976588075.208496,0.01805140218206514,0.0026303226217532344,0.00290610348238543,0.02757808606321955,9646878435527.914,9869363949933.355,222485514405.4414,0.02306295408326726,0.0024994526183303085,0.0030025253502051963,0.050307273187488774,335224719014.474,348408663539.2646,13183944524.790588,0.039328676487670786,0.0019153103042176686,0.0022414921713987267,0.03261818671810581
2226,EST,Estonia,0.23883288348834752,0.242245805393396,0.3412921905048466,False,2025,0.39328759908676103,93739890791.29924,94943557303.50821,1203666512.208969,0.01284049407406277,0.00014847803301703527,0.0001632058081624552,0.0014727775145419934,528055306577.71173,541580480386.9396,13525173809.227844,0.025613176575922544,0.0001368161968111966,0.00016476331502083015,0.002794711820963355,22388168415.568794,22999678505.90239,611510090.3335953,0.027313984734380927,0.0001279150588445956,0.0001479687640139805,0.00200537051693849
2226,FIN,Finland,0.2160788879597316,0.21834123391666999,0.22623459569383886,False,2025,0.417123079299927,357550831407.31067,362191936351.453,4641104944.142334,0.012980266122931575,0.0005663378066991588,0.0006225996724896173,0.005626186579045848,2211430046763.3125,2256633850902.6045,45203804139.29199,0.020440983066795655,0.000572969241561133,0.0006865285724428063,0.011355933088167335,77259186039.56917,79081434297.64424,1822248258.0750732,0.023586169509238527,0.0004414212518458925,0.0005087715502837249,0.006735029843783243
2226,FRA,France,0.2183198873935455,0.220193072027382,0.1873184633836511,False,2025,0.369021415710449,4639750774128.396,4739109338413.354,99358564284.95703,0.02141463391503439,0.007349070527142044,0.008146420794762136,0.07973502676200923,27092098391253.87,27748086465839.816,655988074585.9453,0.024213261930191337,0.007019412208066887,0.008441712501030256,0.14223002929633694,1012949866541.827,1043519043898.8903,30569177357.063232,0.03017837147402493,0.005787500762912729,0.006713494847814668,0.09259940849019391
2226,GBR,United Kingdom,0.18734281467337913,0.18883593690632602,0.14931222329468974,False,2025,0.40487867593765303,7349539278718.774,7477130956397.799,127591677679.02441,0.01736050014025738,0.011641203403096894,0.012853017467782654,0.12118140646857606,35560773985040.41,36306773293043.09,745999308002.6875,0.020978151609312896,0.009213599014518688,0.01104549469950908,0.18318956849903925,1376883375027.732,1411951029522.6719,35067654494.93994,0.02546886332637551,0.00786683906738617,0.009083807351181925,0.12169682837957549
2226,GRC,Greece,0.1658238817372449,0.16881202808615,0.29881463489050963,False,2025,0.45988798141479503,573316312923.1014,594422645744.534,21106332821.432617,0.03681446410240833,0.0009080966248288218,0.00102179896186823,0.011370233703940824,3025691332828.9614,3158150636402.666,132459303573.70459,0.04377819446964465,0.0007839398179049217,0.0009607941700872941,0.01768543521823724,95069536472.19366,100345692368.46988,5276155896.276215,0.05549786074553342,0.0005431808947672739,0.0006455754618517457,0.010239456708447173
2226,HKG,"China, Hong Kong SAR",0.16538902686608864,0.169391441316248,0.4002414450159364,False,2025,0.47343987226486195,154821484147.08002,158080223921.85025,3258739774.770233,0.021048369305609025,0.0002452273972253253,0.00027173629714750687,0.0026508899922181544,1382435193860.1692,1422817901604.8704,40382707744.70117,0.029211284495688127,0.0003581812798884595,0.0004328593858698699,0.007467810598141045,25605774601.049133,26777436973.71744,1171662372.6683083,0.04575773984280492,0.00014629888895140497,0.00017227302770542682,0.002597413875402184
2226,HRV,Croatia,0.2507343768038038,0.257348749663888,0.6614372860084206,False,2025,0.387384355068207,120869000455.99802,123760395510.77345,2891395054.7754364,0.023921725536466563,0.00019144881958948768,0.00021274129537059733,0.0021292475781109644,650069544407.3466,678069684754.2118,28000140346.865234,0.04307253060500214,0.00016842940809555428,0.00020628699357002784,0.0037857585474473563,30306013504.233337,31849583042.605804,1543569538.372467,0.05093278065611801,0.00017315375821647477,0.00020490475273232995,0.003175099451585518
2226,HUN,Hungary,0.2158582673730332,0.219445831776773,0.3587564403739779,False,2025,0.46341598033904996,812681833673.0872,823027124628.3718,10345290955.284668,0.012729816918051362,0.001287236406121964,0.0014147648437608296,0.01275284376388657,3922991756934.5615,4037631001484.2417,114639244549.68018,0.029222402608171587,0.0010164253736676969,0.0012283556973104323,0.021193032364273535,175424092542.21216,180609871938.91885,5185779396.706696,0.02956138647522914,0.0010022875790362755,0.0011619562209387755,0.015966864190250007
2226,IDN,Indonesia,0.2741019913604466,0.287670039932789,1.3568048572342395,False,2025,0.490695595741272,26686609909960.383,27998616754274.477,1312006844314.0938,0.04916348868367902,0.04226989506682484,0.048128983204249264,0.5859088137424424,176044927833024.97,193521970452700.88,17477042619675.906,0.09927603615057018,0.04561226294668708,0.058874576421899916,1.326231347521284,7314852918979.569,8054363199764.994,739510280785.4248,0.10109708137352232,0.04179349664531553,0.05181786203155257,1.0024365386237042
